entrez_id	genesymbol
55093	WDYHV1
27123	DKK2
5782	PTPN12
932	MS4A3
282770	OR10AG1
644548	LOC644548
5818	PVRL1
55338	FLJ11292
79590	MRPL24
11113	CIT
644094	LOC644094
400156	RPS26L
3183	HNRPC
154	ADRB2
441775	LOC441775
161527	LOC161527
285761	DCBLD1
1949	EFNB3
399957	FLJ45300
3850	KRT3
63928	CHP2
4149	MAX
26191	PTPN22
1069	CETN2
10112	KIF20A
652368	LOC652368
57495	KIAA1239
57167	SALL4
646047	LOC646047
641726	LOC641726
650862	LOC650862
3021	H3F3B
54491	FAM105A
55285	RBM41
27161	EIF2C2
7283	TUBG1
390664	C1QTNF8
10288	LILRB2
84976	DISP1
648274	LOC648274
339883	C3orf35
51005	AMDHD2
10954	PDIA5
8428	STK24
650977	LOC650977
606551	UBE2MP1
8451	CUL4A
23054	NCOA6
339674	LOC339674
8444	DYRK3
140807	KRT72
442329	LOC442329
10120	ACTR1B
5499	PPP1CA
94015	TTYH2
650909	LOC650909
23660	ZKSCAN5
64098	PARVG
153571	C5orf38
57396	CLK4
259282	FAM44A
641987	LOC641987
652669	LOC652669
440258	LOC440258
29964	PRICKLE4
27185	DISC1
641992	LOC641992
220359	TIGD3
4015	LOX
652775	LOC652775
11247	NXPH4
648659	LOC648659
8600	TNFSF11
162239	ZFP1
56951	C5orf15
11012	KLK11
219477	OR8J1
64168	NECAB1
4212	MEIS2
388610	TRNP1
6330	SCN4B
89858	SIGLEC12
59271	C21orf63
642278	LOC642278
1198	CLK3
56996	SLC12A9
653971	LOC653971
9619	ABCG1
5651	PRSS7
220388	CCDC89
158038	LINGO2
11325	DDX42
8292	COLQ
90737	PAGE5
10652	YKT6
2773	GNAI3
79705	LRRK1
654092	LOC654092
23633	KPNA6
642333	LOC642333
55500	ETNK1
168455	FLJ36031
283651	C15orf21
10961	C12orf8
150051	LOC150051
998	CDC42
10572	SIVA
84935	C13orf33
29916	SNX11
150572	SMYD1
390992	HES3
6547	SLC8A3
2917	GRM7
51150	SDF4
833	CARS
647131	LOC647131
9829	DNAJC6
645527	LOC645527
11331	PHB2
8659	ALDH4A1
10426	TUBGCP3
85865	GTPBP10
6717	SRI
1977	EIF4E
53407	STX18
23506	KIAA0240
56899	ANKS1B
480	ATP1A4
85465	SELI
84315	MON1A
7228	TRQ1
4311	MME
9534	ZNF254
148281	SYT6
3049	HBQ1
644889	LOC644889
5836	PYGL
7881	KCNAB1
29888	STRN4
283685	FLJ36144
79840	NHEJ1
651051	LOC651051
540	ATP7B
647881	LOC647881
339122	RAB43
401236	FLJ23152
645291	LOC645291
647568	LOC647568
124936	CYB5D2
643032	LOC643032
10746	MAP3K2
7517	XRCC3
5324	PLAG1
115950	ZNF653
6492	SIM1
51208	CLDN18
541611	HSP90AB6P
58533	SNX6
58530	LY6G6D
2171	FABP5
645967	LOC645967
54928	IMPAD1
1374	CPT1A
93589	CACNA2D4
285023	DKFZp451M2119
652673	LOC652673
60558	GUF1
11247	NXPH4
7546	ZIC2
1075	CTSC
219482	OR5M3
1508	CTSB
64427	TTC31
51738	GHRL
10775	POP4
3953	LEPR
245711	SPDYA
3570	IL6R
652833	LOC652833
645287	LOC645287
6427	SFRS2
652076	LOC652076
2040	STOM
29117	BRD7
79844	ZDHHC11
3417	IDH1
284217	LAMA1
649965	LOC649965
3816	KLK1
6688	SPI1
83853	ROPN1L
644544	LOC644544
648509	LOC648509
730426	LOC730426
3182	HNRNPAB
650014	LOC650014
8074	FGF23
54918	CMTM6
57730	KIAA1641
8690	JRKL
728932	GPR89C
51327	AHSP
56112	PCDHGA3
1956	EGFR
646448	LOC646448
50838	TAS2R13
5929	RBBP5
115265	DDIT4L
8321	FZD1
388165	FLJ43276
9816	KIAA0133
166647	GPR125
79136	LY6G6E
27032	ATP2C1
121551	BTBD11
169841	ZNF169
5004	ORM1
55612	FERMT1
53353	LRP1B
10164	CHST4
5925	RB1
56941	C3orf37
441178	LOC441178
7407	VARS
767	CA8
145389	SLC38A6
7094	TLN1
24138	IFIT5
10446	LRRN2
55901	THSD1
648132	LOC648132
80174	DBF4B
92497	LOC92497
8824	CES2
3983	ABLIM1
7068	THRB
55138	FAM90A1
9031	BAZ1B
55609	ZNF280C
79632	FAM184A
344595	LOC344595
4756	NEO1
7091	TLE4
647134	LOC647134
51637	C14orf166
6871	TADA2A
80759	C6orf148
23649	POLA2
649757	LOC649757
650062	LOC650062
652683	LOC652683
85280	KRTAP9-4
646667	LOC646667
4000	LMNA
649151	LOC649151
151613	TTC14
387923	SERP2
402635	LOC402635
1500	CTNND1
11318	GPR182
51091	SEPSECS
283294	C11orf47
25973	PARS2
10636	RGS14
271	AMPD2
648553	LOC648553
652525	LOC652525
6232	RPS27
613037	LOC613037
2909	GRLF1
541471	LOC541471
400679	FLJ46230
89882	TPD52L3
9392	TGFBRAP1
57187	THOC2
646813	LOC646813
648620	LOC648620
646246	LOC646246
2501	FTHL8
9113	LATS1
79544	OR4K1
114548	NLRP3
9584	RBM39
646268	LOC646268
654174	LOC654174
10620	ARID3B
403341	ZBTB34
118987	PDZD8
283	ANG
7398	USP1
648604	LOC648604
390211	LOC390211
9149	DYRK1B
650037	LOC650037
9827	KIAA0258
646256	LOC646256
642361	LOC642361
730432	LOC730432
55208	DCUN1D2
221091	LRRN4CL
389618	FAM90A6P
1440	CSF3
89792	GAL3ST3
83887	TTLL2
79798	ARMC5
440423	SUZ12P
6687	SPG7
648795	LOC648795
80054	FLJ12355
6908	TBP
93436	ARMC6
648058	LOC648058
388526	LOC388526
441126	LOC441126
649952	LOC649952
80834	TAS1R2
23326	USP22
23390	ZDHHC17
642781	LOC642781
57217	TTC7A
51759	C9orf78
8899	PRPF4B
129685	TBN
2670	GFAP
139728	PNCK
23041	MON2
650804	LOC650804
79665	DHX40
79876	UBE1DC1
6837	MED22
4907	NT5E
57602	USP36
9289	GPR56
641953	LOC641953
168975	CNBD1
652753	LOC652753
652552	LOC652552
5590	PRKCZ
84034	EMILIN2
10291	SF3A1
647283	LOC647283
349075	ZNF713
643018	LOC643018
51046	ST8SIA3
57794	SF4
648405	LOC648405
653361	NCF1
2779	GNAT1
83657	DYNLRB2
83890	SPATA9
644047	LOC644047
26576	SRPK3
3227	HOXC11
649800	LOC649800
114049	WBSCR22
390648	OR4F6
284759	SIRPB2
54976	C20orf27
140880	CST11
388910	LOC388910
649841	LOC649841
729826	LOC729826
653632	LOC653632
8764	TNFRSF14
57127	RHBG
220766	CEP170L
23543	RBM9
26277	TINF2
284800	C20orf91
10858	CYP46A1
9128	PRPF4
9173	IL1RL1
389748	LOC389748
10628	TXNIP
92840	REEP6
343170	OR5AY1
6431	SFRS6
80213	TM2D3
643763	LOC643763
79899	FLJ14213
23001	WDFY3
3127	HLA-DRB5
54505	DHX29
647859	LOC647859
55902	ACSS2
140679	SLC32A1
644091	LOC644091
729444	LOC729444
9921	RNF10
153218	SPINK5L3
123096	SLC25A29
79184	BRCC3
23266	LPHN2
85317	BAGE4
98	ACYP2
54440	SASH3
647080	LOC647080
2539	G6PD
146330	FBXL16
7170	TPM3
647286	LOC647286
64431	ACTR6
23243	ANKRD28
9813	KIAA0494
649192	LOC649192
258	AMBN
4809	NHP2L1
3761	KCNJ4
641819	LOC641819
104	ADARB1
8681	PLA2G4B
63976	PRDM16
283847	FLJ35894
8473	OGT
55973	BCAP29
55041	PLEKHB2
8398	PLA2G6
647527	LOC647527
653972	LOC653972
441478	NRARP
10250	SRRM1
9400	RECQL5
401388	FLJ42280
537	ATP6AP1
55111	PLEKHJ1
648293	LOC648293
84842	HPDL
353323	KRTAP12-2
27178	IL1F7
5608	MAP2K6
1474	CST6
2130	EWSR1
23404	EXOSC2
285237	C3orf38
9837	GINS1
647625	LOC647625
119682	OR51L1
2592	GALT
200844	C3orf67
54768	HYDIN
254559	LOC254559
340385	ZNF517
7264	TSTA3
730713	LOC730713
10554	AGPAT1
55333	SYNJ2BP
388284	C16orf86
654244	LOC654244
257194	NEGR1
441631	TSPAN11
3110	HLXB9
24145	PANX1
84681	HINT2
489	ATP2A3
931	MS4A1
2797	GNRH2
644715	LOC644715
729218	LOC729218
159013	CXorf38
150142	C21orf121
5338	PLD2
11193	WBP4
649542	LOC649542
1607	DGKB
120071	GYLTL1B
54904	WHSC1L1
645671	LOC645671
146227	BEAN
55911	APOB48R
9082	XKRY
114876	OSBPL1A
23313	C22orf9
84912	SLC35B4
197370	NSMCE1
54657	UGT1A4
10475	TRIM38
9678	PHF14
392559	LOC392559
594837	SNORD101
113115	FAM54A
4690	NCK1
651872	LOC651872
6899	TBX1
5641	LGMN
10395	DLC1
84182	FAM188B
440970	LOC440970
648394	LOC648394
285267	ZNF619
389690	FLJ43860
643687	LOC643687
25832	NBPF14
10531	PITRM1
161424	C14orf21
303	ANXA2P1
222967	LOC222967
84677	DSCR8
644197	LOC644197
641694	LOC641694
1788	DNMT3A
6917	TCEA1
26231	LRRC29
3075	CFH
26038	CHD5
22881	ANKRD6
641693	LOC641693
54149	C21orf91
3619	INCENP
29114	TAGLN3
197335	WDR90
3440	IFNA2
60496	AASDHPPT
10389	SCML2
8540	AGPS
5935	RBM3
7185	TRAF1
4644	MYO5A
50484	RRM2B
10069	RWDD2B
51127	TRIM17
112770	C1orf85
10903	MTMR11
2187	FANCB
22826	DNAJC8
55273	TMEM100
81669	CCNL2
388885	LOC388885
646680	LOC646680
140733	C20orf133
642969	LOC642969
28988	DBNL
145447	ABHD12B
1368	CPM
651704	LOC651704
56891	LGALS14
55041	PLEKHB2
554	AVPR2
4817	NIT1
728863	LOC728863
400359	C15orf53
387921	NHLRC3
8832	CD84
728127	LOC728127
653935	LOC653935
91754	NEK9
10681	GNB5
4799	NFX1
2081	ERN1
94101	ORMDL1
650677	LOC650677
9612	NCOR2
79089	TMUB2
653536	LOC653536
23522	MYST4
2652	OPN1MW
114299	PALM2
3609	ILF3
94056	SYAP1
58508	MLL3
6618	SNAPC2
171177	RHOV
6392	SDHD
53615	MBD3
338596	ST8SIA6
730063	LOC730063
22986	SORCS3
642267	LOC642267
653203	LOC653203
3419	IDH3A
646997	LOC646997
3172	HNF4A
646780	LOC646780
5954	RCN1
646764	LOC646764
65985	AACS
652630	LOC652630
440978	LOC440978
83755	KRTAP4-12
54716	SLC6A20
5343	PLGLB1
79188	TMEM43
2348	FOLR1
10466	COG5
644663	LOC644663
7283	TUBG1
3984	LIMK1
79915	C17orf41
4957	ODF2
1474	CST6
9975	NR1D2
84455	EFCAB7
54969	C4orf27
51326	ARL17P1
4147	MATN2
22795	NID2
648230	LOC648230
374354	NHLRC2
257019	FRMD3
9481	SLC25A27
121512	FGD4
25956	SEC31B
23022	PALLD
254263	CNIH2
391634	HSP90AB2P
146862	UNC45B
7401	CLRN1
9444	QKI
79671	NLRX1
59336	PRDM13
10317	B3GALT5
389523	LOC389523
29108	PYCARD
389763	FLJ46321
133686	C5orf33
3854	KRT6B
650933	LOC650933
57143	ADCK1
646241	LOC646241
51776	ZAK
23120	ATP10B
649217	LOC649217
647225	LOC647225
654114	LOC654114
6543	SLC8A2
1135	CHRNA2
652522	LOC652522
11122	PTPRT
219447	OR5AS1
338321	NLRP9
642936	LOC642936
64146	PDF
112616	CMTM7
100036519	FOXD4L2
653232	LOC653232
650061	LOC650061
5822	PWP2
8792	TNFRSF11A
696	BTN1A1
55252	ASXL2
55827	DCAF6
648612	LOC648612
1674	DES
6573	SLC19A1
648682	LOC648682
3020	H3F3A
400456	LOC400456
23052	ENDOD1
642194	LOC642194
646312	LOC646312
652043	LOC652043
5387	PMS2L3
3767	KCNJ11
644979	LOC644979
441546	LOC441546
651208	LOC651208
56911	C21orf7
401191	FLJ46010
285442	LOC285442
8550	MAPKAPK5
83735	C8orf16
643690	LOC643690
55668	C14orf118
6646	SOAT1
1315	COPB1
286411	LOC286411
57101	TMEM16B
402483	LOC402483
646796	LOC646796
1588	CYP19A1
643355	LOC643355
3702	ITK
653438	LOC653438
51149	C5orf45
172	AFG3L1
619190	FDPSL2A
2186	BPTF
645581	LOC645581
652542	LOC652542
144481	LOC144481
114815	SORCS1
388649	C1orf146
85462	FHDC1
4673	NAP1L1
283970	LOC283970
647450	LOC647450
401123	FLJ45721
126731	C1orf96
23352	UBR4
4477	MSMB
65251	ZNF649
83857	TMTC1
729317	LOC729317
57475	PLEKHH1
64577	ALDH8A1
8795	TNFRSF10B
221806	FLJ14712
284369	C19orf75
23426	GRIP1
27255	CNTN6
339524	LOC339524
84619	ZGPAT
650406	LOC650406
649044	LOC649044
3434	IFIT1
9625	AATK
646010	LOC646010
7552	ZNF711
648625	LOC648625
1969	EPHA2
6584	SLC22A5
2768	GNA12
3550	IK
55676	SLC30A6
647500	LOC647500
84820	POLR2J4
5528	PPP2R5D
24150	TP53TG3
645645	LOC645645
650151	LOC650151
11199	ANXA10
7705	ZNF146
92999	ZBTB47
653652	LOC653652
7188	TRAF5
222234	MGC35361
401218	LOC401218
389618	FAM90A6P
80333	KCNIP4
6487	ST3GAL3
57805	KIAA1967
6120	RPE
84617	TUBB6
63950	DMRTA2
51317	PHF21A
7322	UBE2D2
51533	PHF7
6546	SLC8A1
57730	KIAA1641
6717	SRI
138255	C9orf135
3993	LLGL2
9159	PCSK7
23024	PDZRN3
79645	EFCAB1
23615	PYY2
7165	TPD52L2
8829	NRP1
653598	LOC653598
50937	CDON
27319	BHLHE22
1173	AP2M1
115352	FCRL3
6182	MRPL12
51130	ASB3
64386	MMP25
10693	CCT6B
145773	FAM81A
352954	GATS
8498	RANBP3
57553	MICAL3
22985	ACIN1
115123	3-Mar
322	APBB1
9658	ZNF516
3569	IL6
649504	LOC649504
643045	LOC643045
54102	CLIC6
92335	STRADA
643	BLR1
80139	ZNF703
171546	C14orf147
646431	LOC646431
64081	PBLD
27242	TNFRSF21
372	ARCN1
5985	RFC5
9191	DEDD
439957	LOC439957
646074	LOC646074
5915	RARB
6936	C2orf3
10458	BAIAP2
686	BTD
2246	FGF1
10131	TRAP1
79852	ABHD9
346157	LOC346157
5151	PDE8A
140689	CBLN4
651175	LOC651175
58528	RRAGD
28511	NKIRAS2
652022	LOC652022
3069	HDLBP
3265	HRAS
221833	SP8
652344	LOC652344
646426	LOC646426
84290	CAPNS2
7092	TLL1
3842	TNPO1
1490	CTGF
4046	LSP1
23373	CRTC1
79634	SCRN3
283848	CES8
116444	GRIN3B
5900	RALGDS
8443	GNPAT
3481	IGF2
127059	OR2M5
5873	RAB27A
6768	ST14
54084	C21orf29
3594	IL12RB1
389517	LOC389517
9333	TGM5
10870	HCST
89781	HPS4
645402	LOC645402
121952	LOC121952
729446	LOC729446
55026	FAM70A
90139	TSPAN18
79694	MANEA
149428	BNIPL
3932	LCK
6988	TCTA
10090	UST
732007	LOC732007
728352	LOC728352
51531	C9orf156
23532	PRAME
10141	C4orf6
2888	GRB14
83660	TLN2
79595	SAP130
211	ALAS1
440422	LOC440422
11118	BTN3A2
497049	FLJ25758
6044	SNORA62
79033	PRNPIP
10468	FST
1796	DOK1
79703	FLJ22531
645915	LOC645915
53635	PTOV1
651760	LOC651760
23150	FRMD4B
8515	ITGA10
29802	VPREB3
8857	FCGBP
25934	NIPSNAP3A
644351	LOC644351
23395	LARS2
81556	C15orf44
643930	LOC643930
400721	LOC400721
187	APLNR
387328	ZNF322B
27133	KCNH5
65084	TMEM135
84960	KIAA1984
23613	ZMYND8
4326	MMP17
730360	LOC730360
441964	LOC441964
9807	IP6K1
84085	FBXO30
26048	ZNF500
221938	MMD2
349136	WDR86
132720	C4orf32
23475	QPRT
51528	C14orf100
643401	LOC643401
132299	OCIAD2
401303	FLJ38969
27111	SDCBP2
440055	LOC440055
55800	SCN3B
10024	TROAP
433	ASGR2
643865	KRT126P
10193	RNF41
79934	ADCK4
7189	TRAF6
652153	LOC652153
642539	LOC642539
5017	OVOL1
55055	ZWILCH
10861	SLC26A1
23545	ATP6V0A2
3198	HOXA1
57648	KIAA1522
644295	LOC644295
642629	LOC642629
135892	TRIM50
400723	LOC400723
23764	MAFF
9389	SLC22A14
29100	HSPC171
440456	LOC440456
3112	HLA-DOB
3707	ITPKB
390856	LOC390856
6493	SIM2
642419	LOC642419
80755	AARSD1
389517	LOC389517
64699	TMPRSS3
84545	MRPL43
7156	TOP3A
5465	PPARA
23332	CLASP1
284018	C17orf58
732393	LOC732393
10473	HMGN4
650295	LOC650295
390064	OR51I2
2192	FBLN1
648878	LOC648878
79071	ELOVL6
83539	CHST9
11160	ERLIN2
647521	LOC647521
79818	ZNF552
79755	ZNF750
9592	IER2
135927	C7orf34
645590	LOC645590
51105	PHF20L1
259173	ALS2CL
201158	FAM18B2
10432	RBM14
54894	RNF43
64581	CLEC7A
8558	CDK10
442501	LOC442501
644266	LOC644266
27109	ATP5S
653800	LOC653800
57062	DDX24
63874	ABHD4
1101	CHAD
9369	NRXN3
84282	RNF135
29989	OBP2B
51513	ETV7
728481	LOC728481
649661	LOC649661
83692	CD99L2
64766	S100PBP
10493	VAT1
23446	SLC44A1
339896	GADL1
50964	SOST
442204	LOC442204
93653	ST7OT1
728689	LOC728689
1316	KLF6
200634	KRTCAP3
652139	LOC652139
56204	KIAA1370
648438	LOC648438
645320	LOC645320
22999	RIMS1
2580	GAK
80714	PBX4
643712	LOC643712
388569	ZNF324B
5681	PSKH1
158471	PRUNE2
10919	EHMT2
3757	KCNH2
3324	HSPCAL3
56061	UBFD1
23281	MTUS2
10072	DPP3
645179	LOC645179
11001	SLC27A2
9748	SLK
5378	PMS1
642684	LOC642684
644187	LOC644187
4632	MYL1
648399	LOC648399
648684	LOC648684
163589	TDRD5
5167	ENPP1
388199	PRR25
651830	LOC651830
8819	SAP30
285299	LOC285299
648	BMI1
2578	GAGE6
84938	ATG4C
653238	LOC653238
641964	LOC641964
3037	HAS2
200959	GABRR3
646567	LOC646567
255758	TCTEX1D2
151963	C3orf59
2029	ENSA
394263	C6orf205
93654	ST7OT2
11107	PRDM5
83999	KREMEN1
645416	LOC645416
124790	HEXIM2
5446	PON3
1943	EFNA2
6288	SAA1
642767	LOC642767
2052	EPHX1
7035	TFPI
2580	GAK
27175	TUBG2
83940	TATDN1
57615	ZNF492
642897	LOC642897
2055	CLN8
284498	C1orf167
56261	RP5-1022P6.2
440944	LOC440944
2633	GBP1
596	BCL2
54862	CC2D1A
79074	C2orf49
5728	PTEN
9274	BCL7C
50809	HP1BP3
8538	BARX2
9424	KCNK6
388939	C2orf71
7941	PLA2G7
7424	VEGFC
8396	PIP4K2B
54971	BANP
9271	PIWIL1
10137	RBM12
142937	LOC142937
117157	SH2D1B
6704	SPRR2E
651353	LOC651353
56652	C10orf2
55846	ITFG2
132241	LOC132241
54209	TREM2
388951	TSPYL6
728066	LOC728066
283755	LOC283755
509	ATP5C1
150776	FLJ41352
146880	MGC40489
1347	COX7A2
92399	MRRF
654258	LOC654258
1277	COL1A1
399900	LOC399900
23334	KIAA0467
9040	UBE2M
8022	LHX3
56477	CCL28
286343	C9orf150
129401	NUP35
54461	FBXW5
283238	MGC34821
55437	STRADB
220729	LOC220729
6926	TBX3
121457	IKBIP
3092	HIP1
646588	LOC646588
9091	PIGQ
3918	LAMC2
5908	RAP1B
1902	LPAR1
284521	OR2L13
26270	FBXO6
81889	FAHD1
114897	C1QTNF1
7078	TIMP3
284309	ZNF776
9409	PEX16
3083	HGFAC
126860	LOC126860
112869	CCDC101
23275	POFUT2
6855	SYP
9344	TAOK2
922	CD5L
1962	EHHADH
9692	KIAA0391
10758	TRAF3IP2
439945	LOC439945
642428	LOC642428
387266	KRTAP5-3
392197	LOC392197
23460	ABCA6
64409	WBSCR17
4130	MAP1A
5314	PKHD1
80761	UPK3B
3898	LAD1
271	AMPD2
6224	RPS20
249	ALPL
54885	TBC1D8B
646892	LOC646892
5920	RARRES3
79577	CDC73
3693	ITGB5
9997	SCO2
374650	FLJ40113
400666	FLJ45684
653114	LOC653114
647786	LOC647786
25830	SULT4A1
642017	LOC642017
81544	GDPD5
56100	PCDHGB6
401535	FLJ45537
80311	KLHL15
429	ASCL1
80024	SLC24A6
9420	CYP7B1
4016	LOXL1
90701	SEC11C
652479	LOC652479
652441	LOC652441
644863	LOC644863
56062	KLHL4
10902	BRD8
649088	LOC649088
51608	C7orf20
231	AKR1B1
7386	UQCRFS1
644063	LOC644063
646677	LOC646677
653097	LOC653097
645282	LOC645282
26985	AP3M1
8385	OR1D4
114770	PGLYRP2
643844	LOC643844
1638	DCT
3437	IFIT3
643107	LOC643107
148203	LOC148203
57863	CADM3
2938	GSTA1
6143	RPL19
11275	KLHL2
51013	EXOSC1
51710	ZNF44
2787	GNG5
5501	PPP1CC
644373	LOC644373
26263	FBXO22
651520	LOC651520
375759	C9orf50
7791	ZYX
558	AXL
647035	LOC647035
22891	ZNF365
653820	LOC653820
401137	LOC401137
389365	LOC389365
84660	CCDC62
10871	CD300C
140947	C5orf20
29126	CD274
126823	KLHDC9
652647	LOC652647
145820	LOC145820
1933	EEF1B2
6622	SNCA
80781	COL18A1
84895	FAM73B
646982	LOC646982
2857	GPR34
1739	DLG1
5688	PSMA7
286467	LOC286467
6464	SHC1
389015	SLC9A4
8867	SYNJ1
2894	GRID1
60312	AFAP1
9900	SV2A
651031	LOC651031
58508	MLL3
153478	PLEKHG4B
642213	LOC642213
643381	LOC643381
116840	CNTROB
152015	ROPN1B
10712	FAM189B
84975	MFSD5
5897	RAG2
57489	ODF2L
114659	LRRC37B
23117	LOC23117
219938	SPATA19
10278	EFS
11149	BVES
23420	NOMO1
25915	NDUFAF3
222484	LNX2
3217	HOXB7
6706	SPRR2G
7407	VARS
29127	RACGAP1
27092	CACNG4
400110	FLJ46358
641518	LOC641518
51144	HSD17B12
79888	LPCAT1
7982	ST7
2739	GLO1
613266	LOC613266
55900	ZNF302
460	ASTN1
89958	C9orf140
643790	LOC643790
407738	FAM19A1
644076	GLYCAM1
56143	PCDHA5
7050	TGIF1
4761	NEUROD2
11201	POLI
84515	MCM8
388815	C21orf34
27439	CECR6
79630	C1orf54
649571	LOC649571
2280	FKBP1A
399844	FLJ45445
54461	FBXW5
137695	TMEM68
23582	CCNDBP1
57582	KCNT1
496	ATP4B
84064	HDHD2
642751	LOC642751
9371	KIF3B
9607	CARTPT
55619	DOCK10
399937	LOC399937
4684	NCAM1
400968	LOC400968
8549	LGR5
442316	LOC442316
9832	JAKMIP2
651763	LOC651763
259173	ALS2CL
1821	DRP2
10902	BRD8
388237	LOC388237
4325	MMP16
23213	SULF1
168667	BMPER
128822	CST9
1258	CNGB1
51123	ZNF706
23547	LILRA4
23144	ZC3H3
11252	PACSIN2
342372	PKD1L3
10927	SPIN1
286187	LRRC67
340146	SLC35D3
9752	PCDHA9
11063	SOX30
648626	LOC648626
23268	DNMBP
10644	IGF2BP2
646283	LOC646283
3205	HOXA9
6446	SGK
84676	TRIM63
441461	LOC441461
94033	FTMT
6196	RPS6KA2
218	ALDH3A1
50937	CDON
643466	LOC643466
56985	C17orf48
652179	LOC652179
51744	CD244
26083	TBC1D29
84081	CCDC55
796	CALCA
89853	FAM125B
652519	LOC652519
374355	C10orf96
646817	LOC646817
642993	LOC642993
84942	WDR73
3738	KCNA3
84002	B3GNT5
388960	FLJ43987
51666	ASB4
642374	LOC642374
54884	RETSAT
23008	KLHDC10
84617	TUBB6
55859	BEX1
440695	ETV3L
649679	LOC649679
80169	C17orf68
728468	LOC728468
27303	RBMS3
9197	SLC33A1
4552	MTRR
652740	LOC652740
7128	TNFAIP3
246181	AFAR3
134353	LSM11
57060	PCBP4
200316	APOBEC3F
5523	PPP2R3A
84675	TRIM55
4204	MECP2
652566	LOC652566
8428	STK24
389102	LOC389102
147700	KLC3
257062	MGC39581
91156	IGFN1
9210	BMP15
54944	FLJ20464
56255	TMX4
595135	PGM5P2
79830	ZMYM1
54708	5-Mar
340665	CYP26C1
642537	LOC642537
4041	LRP5
391276	LOC391276
652595	LOC652595
64218	SEMA4A
85442	KNDC1
541469	LOC541469
653735	LOC653735
79031	PDCL3
26686	OR4E2
388237	LOC388237
401260	FLJ41649
146712	B3GNTL1
79739	TTLL7
4915	NTRK2
120787	OR52W1
163720	CYP4Z2P
259291	TAS2R45
642677	LOC642677
6451	SH3BGRL
5707	PSMD1
55350	VNN3
645558	LOC645558
652819	LOC652819
137872	ADHFE1
6444	SGCD
79854	FLJ22639
391191	OR2AK2
144100	PLEKHA7
645958	LOC645958
11142	PKIG
26268	FBXO9
79924	ADM2
652046	LOC652046
65989	DLK2
55623	THUMPD1
644100	LOC644100
5149	PDE6H
171389	NLRP6
2702	GJA5
84141	TMEM166
6474	SHOX2
652679	LOC652679
83880	IFP38
23787	MTCH1
56975	FAM20C
79050	NOC4L
9406	ZRANB2
8913	CACNA1G
139422	MAGEB10
56897	WRNIP1
3425	IDUA
9465	AKAP7
642938	LOC642938
80829	ZFP91
83849	SYT15
10488	CREB3
1362	CPD
5697	PYY
642902	LOC642902
9054	NFS1
59352	LGR6
342918	LOC342918
653050	LOC653050
9401	RECQL4
284701	LOC284701
731777	LOC731777
9246	UBE2L6
392232	LOC392232
23704	KCNE4
55212	BBS7
644997	C1orf200
64651	AXUD1
57226	LYRM2
4734	NEDD4
51257	2-Mar
84656	N-PAC
9814	SFI1
341640	FREM2
7857	SCG2
2117	ETV3
344561	GPR148
2266	FGG
23683	PRKD3
81797	OR12D3
1908	EDN3
10818	FRS2
112970	KTI12
3268	AGFG2
84641	HIATL1
653382	LOC653382
81631	MAP1LC3B
6305	SBF1
11262	SP140
55075	UACA
55086	CXorf57
647941	LOC647941
84501	SPIRE2
652856	LOC652856
91304	C19orf6
652512	LOC652512
653479	LOC653479
11344	TWF2
79786	KLHL36
255783	LOC255783
23590	PDSS1
84100	ARL6
11251	GPR44
9051	PSTPIP1
56929	FEM1C
114294	LACTB
441763	LOC441763
1145	CHRNE
647474	LOC647474
84885	ZDHHC12
89796	NAV1
27072	VPS41
203102	ADAM32
7976	FZD3
653137	LOC653137
10039	PARP3
26524	LATS2
521	ATP5I
642918	LOC642918
6651	SON
55702	FLJ10374
57048	PLSCR3
26149	ZNF658
51042	ZNF593
7484	WNT9B
440402	LOC440402
57057	TBX20
22926	ATF6
51426	POLK
642981	LOC642981
9181	ARHGEF2
8543	LMO4
648262	LOC648262
3785	KCNQ2
9677	HISPPD2A
23024	PDZRN3
6730	SRP68
646746	LOC646746
1903	S1PR3
199	AIF1
1444	CSHL1
440518	LOC440518
2275	FHL3
83658	DYNLRB1
29997	GLTSCR2
646009	LOC646009
64881	PCDH20
55192	DNAJC17
440049	FLJ42258
55971	BAIAP2L1
54768	HYDIN
10598	AHSA1
5479	PPIB
1936	EEF1D
646515	LOC646515
388595	TMEM82
10318	TNIP1
3761	KCNJ4
554175	LOC554175
2214	FCGR3A
643599	LOC643599
25839	COG4
4674	NAP1L2
2972	BRF1
5922	RASA2
647000	LOC647000
83636	C19orf12
10314	LANCL1
255649	LOC255649
387273	KRTAP5-10
10574	CCT7
341651	LOC341651
51639	SF3B14
649182	LOC649182
339809	LOC339809
644068	LOC644068
26574	AATF
390154	OR5T3
55125	CEP192
644215	LOC644215
2835	GPR12
496	ATP4B
310	ANXA7
9508	ADAMTS3
137970	UNC5D
158835	AWAT2
149954	C20orf186
730347	LOC730347
65059	RAPH1
51143	DYNC1LI1
1948	EFNB2
6317	SERPINB3
55747	FAM21B
389376	SFTA2
6829	SUPT5H
441528	LOC441528
135924	OR9A2
6567	SLC16A2
23158	TBC1D9
552900	BOLA2
55355	HJURP
649417	LOC649417
254786	OR6C3
667	DST
8195	MKKS
80862	C6orf12
5732	PTGER2
136	ADORA2B
3837	KPNB1
114907	FBXO32
653136	LOC653136
23042	KIAA0251
654002	LOC654002
4081	MAB21L1
